timestamp,route_id,hour,day_of_week,weather,weather_code,has_event,congestion_pct,current_speed,freeflow_speed,confidence
2026-01-18T01:57:37.092011,R004,10,5,rain,1,0,68.62,18.75,45,0.91
2026-01-18T01:57:37.092011,R005,10,5,rain,1,0,63.15,18.53,40,0.95
2026-01-18T02:57:37.092011,R001,11,5,rain,1,0,62.77,27.99,60,0.98
2026-01-18T02:57:37.092011,R002,11,5,rain,1,0,71.01,21.8,55,0.87
2026-01-18T02:57:37.092011,R003,11,5,rain,1,0,61.84,33.2,70,0.88
2026-01-18T02:57:37.092011,R004,11,5,rain,1,0,64.36,20.38,45,0.87
2026-01-18T02:57:37.092011,R005,11,5,rain,1,0,55.79,21.03,40,0.97
2026-01-18T03:57:37.092011,R001,12,5,rain,1,0,67.93,25.36,60,0.94
2026-01-18T03:57:37.092011,R002,12,5,rain,1,0,75.97,19.49,55,0.94
2026-01-18T03:57:37.092011,R003,12,5,rain,1,0,73.34,26.36,70,0.9
2026-01-18T03:57:37.092011,R004,12,5,rain,1,0,66.04,19.74,45,0.99
2026-01-18T03:57:37.092011,R005,12,5,rain,1,0,75.31,14.4,40,0.95
2026-01-18T04:57:37.092011,R001,13,5,rain,1,0,73.71,22.41,60,0.93
2026-01-18T04:57:37.092011,R002,13,5,rain,1,0,68.02,23.2,55,0.85
2026-01-18T04:57:37.092011,R003,13,5,rain,1,0,65.33,31.13,70,0.97
2026-01-18T04:57:37.092011,R004,13,5,rain,1,0,59.69,22.17,45,0.86
2026-01-18T04:57:37.092011,R005,13,5,rain,1,0,59.74,19.69,40,0.99
2026-01-18T05:57:37.092011,R001,14,5,rain,1,0,75.09,21.71,60,0.87
2026-01-18T05:57:37.092011,R002,14,5,rain,1,0,70.01,22.27,55,0.95
2026-01-18T05:57:37.092011,R003,14,5,rain,1,0,74.0,25.97,70,0.93
2026-01-18T05:57:37.092011,R004,14,5,rain,1,0,59.49,22.24,45,0.99
2026-01-18T05:57:37.092011,R005,14,5,rain,1,0,70.34,16.08,40,0.98
2026-01-18T06:57:37.092011,R001,15,5,rain,1,0,71.3,23.64,60,0.97
2026-01-18T06:57:37.092011,R002,15,5,rain,1,0,76.39,19.29,55,0.98
2026-01-18T06:57:37.092011,R003,15,5,rain,1,0,65.62,30.95,70,0.91
2026-01-18T06:57:37.092011,R004,15,5,rain,1,0,60.96,21.68,45,0.95
2026-01-18T06:57:37.092011,R005,15,5,rain,1,0,64.36,18.12,40,0.86
2026-01-18T07:57:37.092011,R001,16,5,rain,1,0,83.94,17.19,60,0.88
2026-01-18T07:57:37.092011,R002,16,5,rain,1,0,82.08,16.63,55,0.85
2026-01-18T07:57:37.092011,R003,16,5,rain,1,0,84.95,19.46,70,0.87
2026-01-18T07:57:37.092011,R004,16,5,rain,1,0,71.48,17.66,45,0.86
2026-01-18T07:57:37.092011,R005,16,5,rain,1,0,87.07,10.4,40,0.91
2026-01-18T08:57:37.092011,R001,17,5,rain,1,0,95.36,11.36,60,0.86
2026-01-18T08:57:37.092011,R002,17,5,rain,1,0,90.56,12.66,55,0.9
2026-01-18T08:57:37.092011,R003,17,5,rain,1,0,91.56,15.52,70,0.91
2026-01-18T08:57:37.092011,R004,17,5,rain,1,0,85.46,12.31,45,0.99
2026-01-18T08:57:37.092011,R005,17,5,rain,1,0,94.5,7.87,40,0.93
2026-01-18T09:57:37.092011,R001,18,5,rain,1,0,94.47,11.82,60,0.86
2026-01-18T09:57:37.092011,R002,18,5,rain,1,0,93.71,11.19,55,0.91
2026-01-18T09:57:37.092011,R003,18,5,rain,1,0,86.2,18.71,70,0.92
2026-01-18T09:57:37.092011,R004,18,5,rain,1,0,89.12,10.91,45,0.92
2026-01-18T09:57:37.092011,R005,18,5,rain,1,0,84.06,11.42,40,0.95
2026-01-18T10:57:37.092011,R001,19,5,rain,1,0,84.93,16.69,60,0.89
2026-01-18T10:57:37.092011,R002,19,5,rain,1,0,84.02,15.72,55,0.86
2026-01-18T10:57:37.092011,R003,19,5,rain,1,0,84.96,19.45,70,0.92
2026-01-18T10:57:37.092011,R004,19,5,rain,1,0,86.15,12.05,45,0.92
2026-01-18T10:57:37.092011,R005,19,5,rain,1,0,87.53,10.24,40,0.96
2026-01-18T11:57:37.092011,R001,20,5,rain,1,0,78.3,20.07,60,0.93
2026-01-18T11:57:37.092011,R002,20,5,rain,1,0,72.55,21.08,55,0.96
2026-01-18T11:57:37.092011,R003,20,5,rain,1,0,68.05,29.51,70,0.94
2026-01-18T11:57:37.092011,R004,20,5,rain,1,0,77.38,15.4,45,0.87
2026-01-18T11:57:37.092011,R005,20,5,rain,1,0,70.91,15.89,40,0.93
2026-01-18T12:57:37.092011,R001,21,5,rain,1,0,71.43,23.57,60,0.98
2026-01-18T12:57:37.092011,R002,21,5,rain,1,0,64.71,24.75,55,0.91
2026-01-18T12:57:37.092011,R003,21,5,rain,1,0,61.2,33.58,70,0.89
2026-01-18T12:57:37.092011,R004,21,5,rain,1,0,66.54,19.55,45,0.89
2026-01-18T12:57:37.092011,R005,21,5,rain,1,0,65.35,17.78,40,0.88
2026-01-18T13:57:37.092011,R001,22,5,rain,1,0,48.54,35.24,60,0.95
2026-01-18T13:57:37.092011,R002,22,5,rain,1,0,39.69,36.44,55,0.92
2026-01-18T13:57:37.092011,R003,22,5,rain,1,0,50.9,39.71,70,0.85
2026-01-18T13:57:37.092011,R004,22,5,rain,1,0,49.39,26.11,45,0.95
2026-01-18T13:57:37.092011,R005,22,5,rain,1,0,46.99,24.02,40,0.92
2026-01-18T14:57:37.092011,R001,23,5,rain,1,0,31.66,43.85,60,0.93
2026-01-18T14:57:37.092011,R002,23,5,rain,1,0,37.3,37.56,55,0.95
2026-01-18T14:57:37.092011,R003,23,5,rain,1,0,38.78,46.92,70,0.87
2026-01-18T14:57:37.092011,R004,23,5,rain,1,0,39.75,29.79,45,0.86
2026-01-18T14:57:37.092011,R005,23,5,rain,1,0,29.2,30.07,40,0.89
2026-01-18T15:57:37.092011,R001,0,6,rain,1,0,34.9,42.2,60,0.88
2026-01-18T15:57:37.092011,R002,0,6,rain,1,0,36.96,37.72,55,0.88
2026-01-18T15:57:37.092011,R003,0,6,rain,1,0,16.38,60.25,70,0.93
2026-01-18T15:57:37.092011,R004,0,6,rain,1,0,23.91,35.85,45,0.94
2026-01-18T15:57:37.092011,R005,0,6,rain,1,0,23.12,32.14,40,0.94
2026-01-18T16:57:37.092011,R001,1,6,rain,1,0,29.59,44.91,60,0.98
2026-01-18T16:57:37.092011,R002,1,6,rain,1,0,23.53,44.0,55,0.96
2026-01-18T16:57:37.092011,R003,1,6,rain,1,0,22.78,56.45,70,0.89
2026-01-18T16:57:37.092011,R004,1,6,rain,1,0,25.19,35.37,45,0.94
2026-01-18T16:57:37.092011,R005,1,6,rain,1,0,19.59,33.34,40,0.87
2026-01-18T17:57:37.092011,R001,2,6,rain,1,0,25.96,46.76,60,0.92
2026-01-18T17:57:37.092011,R002,2,6,rain,1,0,26.4,42.66,55,0.93
2026-01-18T17:57:37.092011,R003,2,6,rain,1,0,33.31,50.18,70,0.89
2026-01-18T17:57:37.092011,R004,2,6,rain,1,0,25.92,35.09,45,0.85
2026-01-18T17:57:37.092011,R005,2,6,rain,1,0,33.92,28.47,40,0.89
2026-01-18T18:57:37.092011,R001,3,6,rain,1,0,30.75,44.32,60,0.99
2026-01-18T18:57:37.092011,R002,3,6,rain,1,0,31.01,40.5,55,0.93
2026-01-18T18:57:37.092011,R003,3,6,rain,1,0,34.68,49.37,70,0.93
2026-01-18T18:57:37.092011,R004,3,6,rain,1,0,22.04,36.57,45,0.94
2026-01-18T18:57:37.092011,R005,3,6,rain,1,0,22.4,32.38,40,0.99
2026-01-18T19:57:37.092011,R001,4,6,rain,1,0,23.44,48.04,60,0.92
2026-01-18T19:57:37.092011,R002,4,6,rain,1,0,38.47,37.01,55,0.9
2026-01-18T19:57:37.092011,R003,4,6,rain,1,0,29.33,52.55,70,0.94
2026-01-18T19:57:37.092011,R004,4,6,rain,1,0,26.61,34.82,45,0.97
2026-01-18T19:57:37.092011,R005,4,6,rain,1,0,23.59,31.98,40,0.86
2026-01-18T20:57:37.092011,R001,5,6,rain,1,0,19.26,50.18,60,0.98
2026-01-18T20:57:37.092011,R002,5,6,rain,1,0,27.05,42.36,55,0.93
2026-01-18T20:57:37.092011,R003,5,6,rain,1,0,39.98,46.21,70,0.9
2026-01-18T20:57:37.092011,R004,5,6,rain,1,0,39.74,29.8,45,0.9
2026-01-18T20:57:37.092011,R005,5,6,rain,1,0,38.42,26.94,40,0.92
2026-01-18T21:57:37.092011,R001,6,6,rain,1,0,47.54,35.75,60,0.86
2026-01-18T21:57:37.092011,R002,6,6,rain,1,0,50.7,31.3,55,0.88
2026-01-18T21:57:37.092011,R003,6,6,rain,1,0,58.78,35.02,70,0.9
2026-01-18T21:57:37.092011,R004,6,6,rain,1,0,46.53,27.2,45,0.86
2026-01-18T21:57:37.092011,R005,6,6,rain,1,0,53.79,21.71,40,0.92
2026-01-18T22:57:37.092011,R001,7,6,rain,1,0,60.88,28.95,60,0.88
2026-01-18T22:57:37.092011,R002,7,6,rain,1,0,69.36,22.57,55,0.9
2026-01-18T22:57:37.092011,R003,7,6,rain,1,0,75.24,25.23,70,0.91
2026-01-18T22:57:37.092011,R004,7,6,rain,1,0,70.47,18.05,45,0.93
2026-01-18T22:57:37.092011,R005,7,6,rain,1,0,71.24,15.78,40,0.91
2026-01-18T23:57:37.092011,R001,8,6,rain,1,0,63.06,27.84,60,0.94
2026-01-18T23:57:37.092011,R002,8,6,rain,1,0,71.45,21.6,55,0.89
2026-01-18T23:57:37.092011,R003,8,6,rain,1,0,81.25,21.66,70,0.9
2026-01-18T23:57:37.092011,R004,8,6,rain,1,0,84.75,12.58,45,0.96
2026-01-18T23:57:37.092011,R005,8,6,rain,1,0,71.07,15.84,40,0.86
2026-01-19T00:57:37.092011,R001,9,6,rain,1,0,65.63,26.53,60,0.96
2026-01-19T00:57:37.092011,R002,9,6,rain,1,0,69.32,22.59,55,0.97
2026-01-19T00:57:37.092011,R003,9,6,rain,1,0,63.07,32.47,70,0.91
2026-01-19T00:57:37.092011,R004,9,6,rain,1,0,70.09,18.19,45,0.95
2026-01-19T00:57:37.092011,R005,9,6,rain,1,0,68.85,16.59,40,0.96
2026-01-19T01:57:37.092011,R001,10,6,rain,1,0,62.87,27.94,60,0.94
2026-01-19T01:57:37.092011,R002,10,6,rain,1,0,65.74,24.27,55,0.9
2026-01-19T01:57:37.092011,R003,10,6,rain,1,0,55.68,36.87,70,0.92
2026-01-19T01:57:37.092011,R004,10,6,rain,1,0,64.43,20.35,45,0.91
2026-01-19T01:57:37.092011,R005,10,6,rain,1,0,59.65,19.72,40,0.97
2026-01-19T02:57:37.092011,R001,11,6,rain,1,0,47.63,35.71,60,0.98
2026-01-19T02:57:37.092011,R002,11,6,rain,1,0,46.3,33.36,55,0.97
2026-01-19T02:57:37.092011,R003,11,6,rain,1,0,50.78,39.79,70,0.96
2026-01-19T02:57:37.092011,R004,11,6,rain,1,0,53.19,24.65,45,0.92
2026-01-19T02:57:37.092011,R005,11,6,rain,1,0,53.22,21.91,40,0.93
2026-01-19T03:57:37.092011,R001,12,6,rain,1,0,49.12,34.95,60,0.96
2026-01-19T03:57:37.092011,R002,12,6,rain,1,0,60.05,26.93,55,0.95
2026-01-19T03:57:37.092011,R003,12,6,rain,1,0,60.23,34.16,70,0.98
2026-01-19T03:57:37.092011,R004,12,6,rain,1,0,55.0,23.96,45,0.93
2026-01-19T03:57:37.092011,R005,12,6,rain,1,0,55.13,21.26,40,0.86
2026-01-19T04:57:37.092011,R001,13,6,rain,1,0,54.84,32.03,60,0.97
2026-01-19T04:57:37.092011,R002,13,6,rain,1,0,57.88,27.94,55,0.95
2026-01-19T04:57:37.092011,R003,13,6,rain,1,0,56.07,36.64,70,0.85
2026-01-19T04:57:37.092011,R004,13,6,rain,1,0,58.11,22.77,45,0.86
2026-01-19T04:57:37.092011,R005,13,6,rain,1,0,49.74,23.09,40,0.87
2026-01-19T05:57:37.092011,R001,14,6,rain,1,0,58.29,30.27,60,0.87
2026-01-19T05:57:37.092011,R002,14,6,rain,1,0,42.04,35.35,55,0.88
2026-01-19T05:57:37.092011,R003,14,6,rain,1,0,53.27,38.31,70,0.98
2026-01-19T05:57:37.092011,R004,14,6,rain,1,0,49.23,26.17,45,0.98
2026-01-19T05:57:37.092011,R005,14,6,rain,1,0,52.04,22.3,40,0.96
2026-01-19T06:57:37.092011,R001,15,6,rain,1,0,55.57,31.66,60,0.99
2026-01-19T06:57:37.092011,R002,15,6,rain,1,0,50.06,31.59,55,0.91
2026-01-19T06:57:37.092011,R003,15,6,rain,1,0,54.54,37.55,70,0.99
2026-01-19T06:57:37.092011,R004,15,6,rain,1,0,52.29,25.0,45,0.87
2026-01-19T06:57:37.092011,R005,15,6,rain,1,0,52.39,22.19,40,0.96
2026-01-19T07:57:37.092011,R001,16,6,rain,1,0,66.0,26.34,60,0.95
2026-01-19T07:57:37.092011,R002,16,6,rain,1,0,54.71,29.42,55,0.93
2026-01-19T07:57:37.092011,R003,16,6,rain,1,0,61.66,33.31,70,0.97
2026-01-19T07:57:37.092011,R004,16,6,rain,1,0,55.8,23.65,45,0.91
2026-01-19T07:57:37.092011,R005,16,6,rain,1,0,66.11,17.52,40,0.86
2026-01-19T08:57:37.092011,R001,17,6,rain,1,0,66.51,26.08,60,0.99
2026-01-19T08:57:37.092011,R002,17,6,rain,1,0,74.43,20.2,55,0.99
2026-01-19T08:57:37.092011,R003,17,6,rain,1,0,71.65,27.37,70,0.94
2026-01-19T08:57:37.092011,R004,17,6,rain,1,0,59.23,22.35,45,0.93
2026-01-19T08:57:37.092011,R005,17,6,rain,1,0,75.42,14.36,40,0.9
2026-01-19T09:57:37.092011,R001,18,6,rain,1,0,69.76,24.42,60,0.92
2026-01-19T09:57:37.092011,R002,18,6,rain,1,0,74.08,20.37,55,0.92
2026-01-19T09:57:37.092011,R003,18,6,rain,1,0,72.16,27.07,70,0.96
2026-01-19T09:57:37.092011,R004,18,6,rain,1,0,65.27,20.03,45,0.9
2026-01-19T09:57:37.092011,R005,18,6,rain,1,0,78.23,13.4,40,0.93
2026-01-19T10:57:37.092011,R001,19,6,rain,1,0,75.16,21.67,60,0.91
2026-01-19T10:57:37.092011,R002,19,6,rain,1,0,63.57,25.28,55,0.92
2026-01-19T10:57:37.092011,R003,19,6,rain,1,0,78.48,23.3,70,0.88
2026-01-19T10:57:37.092011,R004,19,6,rain,1,0,69.37,18.47,45,0.94
2026-01-19T10:57:37.092011,R005,19,6,rain,1,0,70.36,16.08,40,0.89
2026-01-19T11:57:37.092011,R001,20,6,rain,1,0,59.88,29.46,60,0.97
2026-01-19T11:57:37.092011,R002,20,6,rain,1,0,62.5,25.78,55,0.94
2026-01-19T11:57:37.092011,R003,20,6,rain,1,0,60.91,33.76,70,0.97
2026-01-19T11:57:37.092011,R004,20,6,rain,1,0,58.67,22.56,45,0.86
2026-01-19T11:57:37.092011,R005,20,6,rain,1,0,61.31,19.15,40,0.94
2026-01-19T12:57:37.092011,R001,21,6,rain,1,0,45.53,36.78,60,0.93
2026-01-19T12:57:37.092011,R002,21,6,rain,1,0,45.82,33.58,55,0.93
2026-01-19T12:57:37.092011,R003,21,6,rain,1,0,46.91,42.09,70,0.86
2026-01-19T12:57:37.092011,R004,21,6,rain,1,0,59.37,22.29,45,0.94
2026-01-19T12:57:37.092011,R005,21,6,rain,1,0,61.38,19.13,40,0.95
2026-01-19T13:57:37.092011,R001,22,6,rain,1,0,43.39,37.87,60,0.94
2026-01-19T13:57:37.092011,R002,22,6,rain,1,0,44.18,34.35,55,0.89
2026-01-19T13:57:37.092011,R003,22,6,rain,1,0,26.87,54.01,70,0.91
2026-01-19T13:57:37.092011,R004,22,6,rain,1,0,41.63,29.08,45,0.85
2026-01-19T13:57:37.092011,R005,22,6,rain,1,0,42.61,25.51,40,0.86
2026-01-19T14:57:37.092011,R001,23,6,rain,1,0,33.48,42.92,60,0.85
2026-01-19T14:57:37.092011,R002,23,6,rain,1,0,37.62,37.41,55,0.92
2026-01-19T14:57:37.092011,R003,23,6,rain,1,0,31.18,51.45,70,0.86
2026-01-19T14:57:37.092011,R004,23,6,rain,1,0,28.93,33.94,45,0.88
2026-01-19T14:57:37.092011,R005,23,6,rain,1,0,38.7,26.84,40,0.95
2026-01-19T15:57:37.092011,R001,0,0,clear,0,0,11.54,54.11,60,0.91
2026-01-19T15:57:37.092011,R002,0,0,clear,0,0,10.77,49.97,55,0.94
2026-01-19T15:57:37.092011,R003,0,0,clear,0,0,12.57,62.52,70,0.93
2026-01-19T15:57:37.092011,R004,0,0,clear,0,0,0.32,44.88,45,0.97
2026-01-19T15:57:37.092011,R005,0,0,clear,0,0,1.48,39.5,40,0.93
2026-01-19T16:57:37.092011,R001,1,0,clear,0,0,0.0,60.0,60,0.92
2026-01-19T16:57:37.092011,R002,1,0,clear,0,0,5.53,52.42,55,0.97
2026-01-19T16:57:37.092011,R003,1,0,clear,0,0,0.86,69.49,70,0.97
2026-01-19T16:57:37.092011,R004,1,0,clear,0,0,5.48,42.9,45,0.96
2026-01-19T16:57:37.092011,R005,1,0,clear,0,0,0.0,40.0,40,0.96
2026-01-19T17:57:37.092011,R001,2,0,clear,0,0,0.0,60.0,60,0.93
2026-01-19T17:57:37.092011,R002,2,0,clear,0,0,0.0,55.0,55,0.94
2026-01-19T17:57:37.092011,R003,2,0,clear,0,0,0.0,70.0,70,0.94
2026-01-19T17:57:37.092011,R004,2,0,clear,0,0,5.34,42.96,45,0.99
2026-01-19T17:57:37.092011,R005,2,0,clear,0,0,0.96,39.67,40,0.92
2026-01-19T18:57:37.092011,R001,3,0,clear,0,0,0.0,60.0,60,0.87
2026-01-19T18:57:37.092011,R002,3,0,clear,0,0,7.22,51.62,55,0.94
2026-01-19T18:57:37.092011,R003,3,0,clear,0,0,0.0,70.0,70,0.88
2026-01-19T18:57:37.092011,R004,3,0,clear,0,0,4.64,43.23,45,0.93
2026-01-19T18:57:37.092011,R005,3,0,clear,0,0,2.8,39.05,40,0.93
2026-01-19T19:57:37.092011,R001,4,0,clear,0,0,5.58,57.16,60,0.94
2026-01-19T19:57:37.092011,R002,4,0,clear,0,0,13.45,48.71,55,0.9
2026-01-19T19:57:37.092011,R003,4,0,clear,0,0,5.39,66.79,70,0.95
2026-01-19T19:57:37.092011,R004,4,0,clear,0,0,7.76,42.03,45,0.9
2026-01-19T19:57:37.092011,R005,4,0,clear,0,0,7.53,37.44,40,0.88
2026-01-19T20:57:37.092011,R001,5,0,clear,0,0,27.96,45.74,60,0.92
2026-01-19T20:57:37.092011,R002,5,0,clear,0,0,25.75,42.96,55,0.94
2026-01-19T20:57:37.092011,R003,5,0,clear,0,0,18.06,59.26,70,0.94
2026-01-19T20:57:37.092011,R004,5,0,clear,0,0,21.98,36.59,45,0.86
2026-01-19T20:57:37.092011,R005,5,0,clear,0,0,32.16,29.07,40,0.9
2026-01-19T21:57:37.092011,R001,6,0,clear,0,0,56.87,31.0,60,0.87
2026-01-19T21:57:37.092011,R002,6,0,clear,0,0,58.5,27.65,55,0.9
2026-01-19T21:57:37.092011,R003,6,0,clear,0,0,56.41,36.44,70,0.86
2026-01-19T21:57:37.092011,R004,6,0,clear,0,0,57.09,23.16,45,0.95
2026-01-19T21:57:37.092011,R005,6,0,clear,0,0,58.52,20.1,40,0.88
2026-01-19T22:57:37.092011,R001,7,0,clear,0,0,96.95,10.56,60,0.88
2026-01-19T22:57:37.092011,R002,7,0,clear,0,0,96.08,10.08,55,0.89
2026-01-19T22:57:37.092011,R003,7,0,clear,0,0,88.55,17.31,70,0.97
2026-01-19T22:57:37.092011,R004,7,0,clear,0,0,85.83,12.17,45,0.92
2026-01-19T22:57:37.092011,R005,7,0,clear,0,0,83.82,11.5,40,0.95
2026-01-19T23:57:37.092011,R001,8,0,clear,0,0,100.0,9.0,60,0.91
2026-01-19T23:57:37.092011,R002,8,0,clear,0,0,100.0,8.25,55,0.86
2026-01-19T23:57:37.092011,R003,8,0,clear,0,0,100.0,10.5,70,0.96
2026-01-19T23:57:37.092011,R004,8,0,clear,0,0,90.82,10.26,45,0.93
2026-01-19T23:57:37.092011,R005,8,0,clear,0,0,98.98,6.35,40,0.86
2026-01-20T00:57:37.092011,R001,9,0,clear,0,0,100.0,9.0,60,0.91
2026-01-20T00:57:37.092011,R002,9,0,clear,0,0,87.1,14.28,55,0.98
2026-01-20T00:57:37.092011,R003,9,0,clear,0,0,100.0,10.5,70,0.91
2026-01-20T00:57:37.092011,R004,9,0,clear,0,0,100.0,6.75,45,0.97
2026-01-20T00:57:37.092011,R005,9,0,clear,0,0,96.86,7.07,40,0.92
2026-01-20T01:57:37.092011,R001,10,0,clear,0,0,74.94,21.78,60,0.86
2026-01-20T01:57:37.092011,R002,10,0,clear,0,0,68.61,22.92,55,0.91
2026-01-20T01:57:37.092011,R003,10,0,clear,0,0,65.5,31.03,70,0.85
2026-01-20T01:57:37.092011,R004,10,0,clear,0,0,72.06,17.44,45,0.88
2026-01-20T01:57:37.092011,R005,10,0,clear,0,0,75.38,14.37,40,0.99
2026-01-20T02:57:37.092011,R001,11,0,clear,0,0,56.35,31.26,60,0.97
2026-01-20T02:57:37.092011,R002,11,0,clear,0,0,60.12,26.89,55,0.96
2026-01-20T02:57:37.092011,R003,11,0,clear,0,0,56.24,36.54,70,0.85
2026-01-20T02:57:37.092011,R004,11,0,clear,0,0,63.8,20.6,45,0.99
2026-01-20T02:57:37.092011,R005,11,0,clear,0,0,57.94,20.3,40,0.92
2026-01-20T03:57:37.092011,R001,12,0,clear,0,0,72.45,23.05,60,0.91
2026-01-20T03:57:37.092011,R002,12,0,clear,0,0,71.85,21.41,55,0.93
2026-01-20T03:57:37.092011,R003,12,0,clear,0,0,60.23,34.16,70,0.93
2026-01-20T03:57:37.092011,R004,12,0,clear,0,0,62.6,21.06,45,0.93
2026-01-20T03:57:37.092011,R005,12,0,clear,0,0,67.05,17.2,40,0.91
2026-01-20T04:57:37.092011,R001,13,0,clear,0,0,76.09,21.19,60,0.98
2026-01-20T04:57:37.092011,R002,13,0,clear,0,0,71.74,21.46,55,0.95
2026-01-20T04:57:37.092011,R003,13,0,clear,0,0,67.47,29.86,70,0.85
2026-01-20T04:57:37.092011,R004,13,0,clear,0,0,66.97,19.38,45,0.89
2026-01-20T04:57:37.092011,R005,13,0,clear,0,0,74.64,14.62,40,0.93
2026-01-20T05:57:37.092011,R001,14,0,clear,0,0,70.79,23.89,60,0.9
2026-01-20T05:57:37.092011,R002,14,0,clear,0,0,58.73,27.54,55,0.98
2026-01-20T05:57:37.092011,R003,14,0,clear,0,0,60.48,34.01,70,0.97
2026-01-20T05:57:37.092011,R004,14,0,clear,0,0,62.93,20.93,45,0.98
2026-01-20T05:57:37.092011,R005,14,0,clear,0,0,70.75,15.95,40,0.97
2026-01-20T06:57:37.092011,R001,15,0,clear,0,0,74.04,22.24,60,0.88
2026-01-20T06:57:37.092011,R002,15,0,clear,0,0,68.87,22.81,55,0.95
2026-01-20T06:57:37.092011,R003,15,0,clear,0,0,62.87,32.59,70,0.94
2026-01-20T06:57:37.092011,R004,15,0,clear,0,0,73.9,16.73,45,0.94
2026-01-20T06:57:37.092011,R005,15,0,clear,0,0,67.36,17.1,40,0.97
2026-01-20T07:57:37.092011,R001,16,0,clear,0,0,86.59,15.84,60,0.95
2026-01-20T07:57:37.092011,R002,16,0,clear,0,0,88.55,13.6,55,0.93
2026-01-20T07:57:37.092011,R003,16,0,clear,0,0,79.8,22.52,70,0.99
2026-01-20T07:57:37.092011,R004,16,0,clear,0,0,85.37,12.35,45,0.86
2026-01-20T07:57:37.092011,R005,16,0,clear,0,0,91.14,9.01,40,0.88
2026-01-20T08:57:37.092011,R001,17,0,clear,0,0,99.76,9.12,60,0.88
2026-01-20T08:57:37.092011,R002,17,0,clear,0,0,100.0,8.25,55,0.86
2026-01-20T08:57:37.092011,R003,17,0,clear,0,0,97.7,11.87,70,0.96
2026-01-20T08:57:37.092011,R004,17,0,clear,0,0,100.0,6.75,45,0.94
2026-01-20T08:57:37.092011,R005,17,0,clear,0,0,96.43,7.22,40,0.92
2026-01-20T09:57:37.092011,R001,18,0,clear,0,0,100.0,9.0,60,0.96
2026-01-20T09:57:37.092011,R002,18,0,clear,0,0,100.0,8.25,55,0.94
2026-01-20T09:57:37.092011,R003,18,0,clear,0,0,100.0,10.5,70,0.95
2026-01-20T09:57:37.092011,R004,18,0,clear,0,0,93.34,9.3,45,0.85
2026-01-20T09:57:37.092011,R005,18,0,clear,0,0,100.0,6.0,40,0.94
2026-01-20T10:57:37.092011,R001,19,0,clear,0,0,93.33,12.4,60,0.85
2026-01-20T10:57:37.092011,R002,19,0,clear,0,0,99.73,8.37,55,0.97
2026-01-20T10:57:37.092011,R003,19,0,clear,0,0,99.26,10.94,70,0.91
2026-01-20T10:57:37.092011,R004,19,0,clear,0,0,96.32,8.16,45,0.87
2026-01-20T10:57:37.092011,R005,19,0,clear,0,0,97.28,6.93,40,0.93
2026-01-20T11:57:37.092011,R001,20,0,clear,0,0,84.51,16.9,60,0.97
2026-01-20T11:57:37.092011,R002,20,0,clear,0,0,71.67,21.5,55,0.89
2026-01-20T11:57:37.092011,R003,20,0,clear,0,0,72.73,26.73,70,0.98
2026-01-20T11:57:37.092011,R004,20,0,clear,0,0,77.23,15.46,45,0.88
2026-01-20T11:57:37.092011,R005,20,0,clear,0,0,78.26,13.39,40,0.86
2026-01-20T12:57:37.092011,R001,21,0,clear,0,0,46.46,36.31,60,0.96
2026-01-20T12:57:37.092011,R002,21,0,clear,0,0,56.22,28.72,55,0.89
2026-01-20T12:57:37.092011,R003,21,0,clear,0,0,46.44,42.37,70,0.91
2026-01-20T12:57:37.092011,R004,21,0,clear,0,0,56.55,23.37,45,0.98
2026-01-20T12:57:37.092011,R005,21,0,clear,0,0,59.22,19.86,40,0.95
2026-01-20T13:57:37.092011,R001,22,0,clear,0,0,35.32,41.99,60,0.96
2026-01-20T13:57:37.092011,R002,22,0,clear,0,0,25.31,43.17,55,0.86
2026-01-20T13:57:37.092011,R003,22,0,clear,0,0,38.32,47.2,70,0.93
2026-01-20T13:57:37.092011,R004,22,0,clear,0,0,30.42,33.36,45,0.88
2026-01-20T13:57:37.092011,R005,22,0,clear,0,0,28.1,30.44,40,0.87
2026-01-20T14:57:37.092011,R001,23,0,clear,0,0,15.77,51.96,60,0.91
2026-01-20T14:57:37.092011,R002,23,0,clear,0,0,12.04,49.37,55,0.92
2026-01-20T14:57:37.092011,R003,23,0,clear,0,0,17.67,59.49,70,0.89
2026-01-20T14:57:37.092011,R004,23,0,clear,0,0,13.12,39.98,45,0.86
2026-01-20T14:57:37.092011,R005,23,0,clear,0,0,20.9,32.89,40,0.96
2026-01-20T15:57:37.092011,R001,0,1,clear,0,0,0.0,60.0,60,0.86
2026-01-20T15:57:37.092011,R002,0,1,clear,0,0,0.0,55.0,55,0.94
2026-01-20T15:57:37.092011,R003,0,1,clear,0,0,3.77,67.76,70,0.9
2026-01-20T15:57:37.092011,R004,0,1,clear,0,0,18.45,37.94,45,0.86
2026-01-20T15:57:37.092011,R005,0,1,clear,0,0,1.36,39.54,40,0.93
2026-01-20T16:57:37.092011,R001,1,1,clear,0,0,2.94,58.5,60,0.96
2026-01-20T16:57:37.092011,R002,1,1,clear,0,0,3.75,53.25,55,0.98
2026-01-20T16:57:37.092011,R003,1,1,clear,0,0,4.73,67.19,70,0.97
2026-01-20T16:57:37.092011,R004,1,1,clear,0,0,0.0,45.0,45,0.89
